Freq  Med_P1P2  Med_P1P3  Med_P1P4  Med_P2P3  Med_P2P4  Med_P3P4
1232	-44.231785	-44.650836	-44.661539	-44.703706	-44.683816	-45.000069
1236	-45.48136	-45.838264	-45.551409	-45.795638	-45.864033	-46.186532
1240	-46.872549	-46.974751	-46.373389	-46.840947	-46.973695	-47.292473
1244	-47.979134	-47.768437	-47.01701	-47.654568	-47.809272	-47.93219
1248	-48.485092	-48.051204	-47.278096	-47.993419	-48.089604	-48.068107
1252	-48.203106	-47.716853	-47.068548	-47.708631	-47.719701	-47.456181
1256	-46.961155	-46.626897	-46.429566	-46.811274	-46.630296	-46.246429
1260	-45.055419	-45.017064	-45.368226	-45.160928	-44.923681	-44.541652
1264	-42.91804	-43.171547	-43.790869	-43.252711	-42.993187	-42.621079
1268	-40.915567	-41.352074	-42.056648	-41.257543	-41.046065	-40.857462
1272	-39.428515	-39.85216	-40.476443	-39.673754	-39.548402	-39.469672
1276	-38.498729	-38.84911	-39.360855	-38.632258	-38.485822	-38.533914
1280	-37.994057	-38.235897	-38.595465	-37.935584	-37.940453	-38.078116
1284	-37.764665	-37.924606	-38.143341	-37.674498	-37.636556	-37.843763
1288	-38.023822	-38.00329	-38.00182	-37.75332	-37.744271	-37.933057
1292	-38.507686	-38.385135	-38.348848	-38.19373	-38.205903	-38.388213
1296	-39.271101	-39.035876	-38.993433	-38.956043	-38.873041	-39.060037
1300	-40.196616	-39.878985	-39.788175	-39.922347	-39.864562	-39.931993
